,State_Name,Crop_Type,Crop,N,P,K,pH,rainfall,temperature,Area_in_hectares,Production_in_tons,Yield_ton_per_hec
293,assam,whole year,onion,120,60,65,5.98,2169.32,23.73636364,90,292,3.244444444
294,assam,whole year,potato,180,60,90,5.04,2169.32,23.73636364,1295,6695,5.16988417
295,assam,whole year,sesamum,30,15,30,6.58,2169.32,23.73636364,145,51,0.351724138
296,assam,whole year,sweetpotato,90,20,120,4.94,2169.32,23.73636364,150,788,5.253333333
297,assam,whole year,tapioca,50,50,50,5.36,2169.32,23.73636364,30,122,4.066666667
298,assam,whole year,turmeric,25,60,100,4.9,2169.32,23.73636364,88,84,0.954545455
299,assam,rabi,rice,80,40,40,5.68,127.68,20.8,88000,94250,1.071022727
300,assam,kharif,rice,80,40,40,5.58,1543.76,27.33333333,68782,40252,0.585211247
301,assam,kharif,cotton,120,40,20,5.5,1543.76,27.33333333,40,19,0.475
302,assam,kharif,jute,80,40,40,5.38,1543.76,27.33333333,10650,93783,8.805915493
303,assam,kharif,maize,80,40,20,5.56,1543.76,27.33333333,811,494,0.609124538
304,assam,rabi,rapeseed,50,40,20,4.82,127.68,20.8,24378,11522,0.472639265
305,assam,rabi,wheat,60,30,30,6.6,127.68,20.8,3665,4021,1.097135061
306,assam,summer,rice,80,40,40,5.54,497.88,25.03333333,7767,8937,1.150637312
307,assam,whole year,arecanut,100,40,140,6.06,2169.32,23.73636364,4325,1710,0.395375723
308,assam,whole year,onion,120,60,65,6,2169.32,23.73636364,594,1485,2.5
309,assam,whole year,potato,180,60,90,4.94,2169.32,23.73636364,5196,29065,5.593725943
310,assam,whole year,sesamum,30,15,30,6.58,2169.32,23.73636364,928,572,0.61637931
311,assam,whole year,sweetpotato,90,20,120,5.14,2169.32,23.73636364,424,1060,2.5
312,assam,whole year,tapioca,50,50,50,5.48,2169.32,23.73636364,235,933,3.970212766
313,assam,whole year,turmeric,25,60,100,4.84,2169.32,23.73636364,871,530,0.608495982
314,assam,rabi,rice,80,40,40,5.4,127.68,20.8,93133,70404,0.755951167
315,assam,kharif,rice,80,40,40,5.32,1543.76,27.33333333,12750,7036,0.551843137
316,assam,kharif,cotton,120,40,20,5.58,1543.76,27.33333333,12,5,0.416666667
317,assam,kharif,jute,80,40,40,5.36,1543.76,27.33333333,205,1959,9.556097561
318,assam,kharif,maize,80,40,20,5.42,1543.76,27.33333333,512,479,0.935546875
319,assam,rabi,rapeseed,50,40,20,5,127.68,20.8,12525,5263,0.420199601
320,assam,rabi,wheat,60,30,30,6.12,127.68,20.8,3500,4463,1.275142857
321,assam,summer,rice,80,40,40,5.48,497.88,25.03333333,4525,3012,0.665635359
322,assam,whole year,arecanut,100,40,140,5.88,2169.32,23.73636364,835,756,0.905389222
323,assam,whole year,onion,120,60,65,5.94,2169.32,23.73636364,154,409,2.655844156
324,assam,whole year,potato,180,60,90,5.02,2169.32,23.73636364,2744,16121,5.875
325,assam,whole year,sesamum,30,15,30,6.54,2169.32,23.73636364,165,89,0.539393939
326,assam,whole year,sweetpotato,90,20,120,4.82,2169.32,23.73636364,160,512,3.2
327,assam,whole year,tapioca,50,50,50,5.68,2169.32,23.73636364,28,104,3.714285714
328,assam,whole year,turmeric,25,60,100,4.84,2169.32,23.73636364,362,233,0.643646409
329,assam,rabi,rice,80,40,40,5.5,127.68,20.8,44725,38042,0.850575741
330,assam,kharif,rice,80,40,40,5.58,1543.76,27.33333333,62078,25030,0.403202423
331,assam,kharif,cotton,120,40,20,5.44,1543.76,27.33333333,13,6,0.461538462
332,assam,kharif,jute,80,40,40,5.66,1543.76,27.33333333,22734,181165,7.968901205
333,assam,kharif,maize,80,40,20,5.44,1543.76,27.33333333,267,160,0.599250936
334,assam,rabi,rapeseed,50,40,20,4.96,127.68,20.8,15510,7338,0.47311412
335,assam,rabi,wheat,60,30,30,6.3,127.68,20.8,18270,25101,1.373891626
336,assam,summer,rice,80,40,40,5.58,497.88,25.03333333,21085,15466,0.733507233
337,assam,whole year,arecanut,100,40,140,6.14,2169.32,23.73636364,2210,979,0.442986425
338,assam,whole year,onion,120,60,65,6.08,2169.32,23.73636364,1092,2839,2.59981685
339,assam,whole year,potato,180,60,90,5.04,2169.32,23.73636364,5896,48613,8.245081411
340,assam,whole year,sesamum,30,15,30,6.44,2169.32,23.73636364,1823,912,0.500274273
341,assam,whole year,sweetpotato,90,20,120,5.04,2169.32,23.73636364,3009,12637,4.199734131
342,assam,whole year,tapioca,50,50,50,5.36,2169.32,23.73636364,159,502,3.157232704
343,assam,whole year,turmeric,25,60,100,4.92,2169.32,23.73636364,455,341,0.749450549
344,assam,rabi,rice,80,40,40,5.6,127.68,20.8,54249,34696,0.639569393
345,assam,kharif,rice,80,40,40,5.4,1543.76,27.33333333,10448,13674,1.308767228
346,assam,kharif,cotton,120,40,20,5.32,1543.76,27.33333333,20,9,0.45
347,assam,kharif,jute,80,40,40,5.52,1543.76,27.33333333,26,248,9.538461538
348,assam,kharif,maize,80,40,20,5.6,1543.76,27.33333333,500,268,0.536
349,assam,rabi,rapeseed,50,40,20,5.14,127.68,20.8,12911,11349,0.879017892
350,assam,rabi,wheat,60,30,30,6.7,127.68,20.8,887,1040,1.172491545
351,assam,summer,rice,80,40,40,5.5,497.88,25.03333333,314,376,1.197452229
352,assam,whole year,arecanut,100,40,140,6.06,2169.32,23.73636364,3378,2615,0.774126702
353,assam,whole year,onion,120,60,65,6.12,2169.32,23.73636364,33,51,1.545454545
354,assam,whole year,potato,180,60,90,5.14,2169.32,23.73636364,2347,13028,5.550916063
355,assam,whole year,sesamum,30,15,30,6.58,2169.32,23.73636364,288,157,0.545138889
356,assam,whole year,sweetpotato,90,20,120,5.04,2169.32,23.73636364,108,237,2.194444444
357,assam,whole year,tapioca,50,50,50,5.66,2169.32,23.73636364,14,56,4
358,assam,whole year,turmeric,25,60,100,5.08,2169.32,23.73636364,395,225,0.569620253
359,assam,rabi,rice,80,40,40,5.52,127.68,20.8,77456,88908,1.147851684
360,assam,kharif,rice,80,40,40,5.32,1543.76,27.33333333,5984,5393,0.901236631
361,assam,kharif,cotton,120,40,20,5.4,1543.76,27.33333333,398,187,0.469849246
362,assam,kharif,jute,80,40,40,5.6,1543.76,27.33333333,150,1433,9.553333333
363,assam,kharif,maize,80,40,20,5.6,1543.76,27.33333333,1299,974,0.749807544
364,assam,rabi,rapeseed,50,40,20,4.82,127.68,20.8,2100,867,0.412857143
365,assam,rabi,wheat,60,30,30,6.11,127.68,20.8,56,73,1.303571429
366,assam,summer,rice,80,40,40,5.46,497.88,25.03333333,52,62,1.192307692
367,assam,whole year,arecanut,100,40,140,5.9,2169.32,23.73636364,360,264,0.733333333
368,assam,whole year,onion,120,60,65,6.1,2169.32,23.73636364,14,20,1.428571429
369,assam,whole year,potato,180,60,90,4.94,2169.32,23.73636364,220,1964,8.927272727
370,assam,whole year,sesamum,30,15,30,6.48,2169.32,23.73636364,512,256,0.5
371,assam,whole year,sweetpotato,90,20,120,4.96,2169.32,23.73636364,40,196,4.9
372,assam,whole year,tapioca,50,50,50,5.44,2169.32,23.73636364,65,325,5
373,assam,whole year,turmeric,25,60,100,5.02,2169.32,23.73636364,211,108,0.511848341
374,assam,rabi,rice,80,40,40,5.46,127.68,20.8,8117,10606,1.306640384
375,assam,kharif,rice,80,40,40,5.62,1543.76,27.33333333,22550,17189,0.762261641
376,assam,kharif,cotton,120,40,20,5.62,1543.76,27.33333333,12,4,0.333333333
377,assam,kharif,jute,80,40,40,5.68,1543.76,27.33333333,4000,36489,9.12225
378,assam,kharif,maize,80,40,20,5.46,1543.76,27.33333333,231,134,0.58008658
379,assam,rabi,rapeseed,50,40,20,5.1,127.68,20.8,3710,2278,0.614016173
380,assam,rabi,wheat,60,30,30,6.5,127.68,20.8,4720,7722,1.636016949
381,assam,summer,rice,80,40,40,5.34,497.88,25.03333333,7416,9225,1.243932039
382,assam,whole year,arecanut,100,40,140,6.08,2169.32,23.73636364,2296,1666,0.725609756
383,assam,whole year,onion,120,60,65,6,2169.32,23.73636364,350,691,1.974285714
384,assam,whole year,potato,180,60,90,5.18,2169.32,23.73636364,955,6936,7.262827225
385,assam,whole year,sesamum,30,15,30,6.62,2169.32,23.73636364,595,225,0.378151261
386,assam,whole year,sweetpotato,90,20,120,4.88,2169.32,23.73636364,422,1379,3.267772512
387,assam,whole year,tapioca,50,50,50,5.6,2169.32,23.73636364,155,744,4.8
388,assam,whole year,turmeric,25,60,100,5.04,2169.32,23.73636364,272,135,0.496323529
389,assam,rabi,rice,80,40,40,5.58,127.68,20.8,41750,32789,0.785365269
390,assam,kharif,rice,80,40,40,5.36,1543.76,27.33333333,4427,3110,0.702507341
391,assam,kharif,cotton,120,40,20,5.48,1543.76,27.33333333,10,4,0.4
392,assam,kharif,jute,80,40,40,5.66,1543.76,27.33333333,919,9629,10.47769314
393,assam,kharif,maize,80,40,20,5.54,1543.76,27.33333333,246,133,0.540650407
394,assam,rabi,rapeseed,50,40,20,5.18,127.68,20.8,8752,5848,0.668190128
395,assam,rabi,wheat,60,30,30,6.6,127.68,20.8,759,687,0.90513834
396,assam,summer,rice,80,40,40,5.38,497.88,25.03333333,103,89,0.86407767
397,assam,whole year,arecanut,100,40,140,6.02,2169.32,23.73636364,4731,2787,0.589093215
398,assam,whole year,onion,120,60,65,6,2169.32,23.73636364,163,518,3.17791411
399,assam,whole year,potato,180,60,90,5.1,2169.32,23.73636364,1496,10059,6.723930481
400,assam,whole year,sesamum,30,15,30,6.68,2169.32,23.73636364,186,94,0.505376344
401,assam,whole year,sweetpotato,90,20,120,5.1,2169.32,23.73636364,101,253,2.504950495
402,assam,whole year,tapioca,50,50,50,5.52,2169.32,23.73636364,5,20,4
403,assam,whole year,turmeric,25,60,100,5.08,2169.32,23.73636364,247,75,0.303643725
404,assam,rabi,rice,80,40,40,5.32,127.68,20.8,77675,100960,1.299774702
405,assam,kharif,rice,80,40,40,5.68,1543.76,27.33333333,6500,8907,1.370307692
406,assam,kharif,cotton,120,40,20,5.68,1543.76,27.33333333,60,23,0.383333333
407,assam,kharif,jute,80,40,40,5.34,1543.76,27.33333333,35,334,9.542857143
408,assam,kharif,maize,80,40,20,5.38,1543.76,27.33333333,12,5,0.416666667
409,assam,rabi,rapeseed,50,40,20,4.9,127.68,20.8,1175,710,0.604255319
410,assam,summer,rice,80,40,40,5.52,497.88,25.03333333,750,866,1.154666667
411,assam,whole year,arecanut,100,40,140,5.9,2169.32,23.73636364,2400,2164,0.901666667
412,assam,whole year,onion,120,60,65,6.18,2169.32,23.73636364,51,97,1.901960784
413,assam,whole year,potato,180,60,90,5.06,2169.32,23.73636364,1250,3519,2.8152
414,assam,whole year,sesamum,30,15,30,6.68,2169.32,23.73636364,50,20,0.4
415,assam,whole year,sweetpotato,90,20,120,4.96,2169.32,23.73636364,80,311,3.8875
416,assam,whole year,tapioca,50,50,50,5.52,2169.32,23.73636364,5,22,4.4
417,assam,whole year,turmeric,25,60,100,5.18,2169.32,23.73636364,115,58,0.504347826
418,assam,rabi,rice,80,40,40,5.6,127.68,20.8,35500,35504,1.000112676
419,assam,kharif,rice,80,40,40,5.62,1543.76,27.33333333,5370,4670,0.869646182
420,assam,kharif,cotton,120,40,20,5.32,1543.76,27.33333333,3,1,0.333333333
421,assam,kharif,jute,80,40,40,5.66,1543.76,27.33333333,125,1195,9.56
422,assam,kharif,maize,80,40,20,5.62,1543.76,27.33333333,52,27,0.519230769
423,assam,rabi,rapeseed,50,40,20,5.04,127.68,20.8,9950,6313,0.634472362
424,assam,rabi,wheat,60,30,30,6.12,127.68,20.8,2100,2540,1.20952381
425,assam,summer,rice,80,40,40,5.44,497.88,25.03333333,9560,11452,1.19790795
426,assam,whole year,arecanut,100,40,140,6.02,2169.32,23.73636364,2700,3135,1.161111111
427,assam,whole year,onion,120,60,65,6.08,2169.32,23.73636364,140,308,2.2
428,assam,whole year,potato,180,60,90,5.04,2169.32,23.73636364,2950,16651,5.64440678
429,assam,whole year,sesamum,30,15,30,6.5,2169.32,23.73636364,125,56,0.448
430,assam,whole year,sweetpotato,90,20,120,4.94,2169.32,23.73636364,60,174,2.9
431,assam,whole year,tapioca,50,50,50,5.32,2169.32,23.73636364,5,25,5
432,assam,whole year,turmeric,25,60,100,4.86,2169.32,23.73636364,260,164,0.630769231
433,assam,rabi,rice,80,40,40,5.52,127.68,20.8,84250,85639,1.016486647
434,assam,kharif,rice,80,40,40,5.46,1543.76,27.33333333,52303,38310,0.732462765
435,assam,kharif,cotton,120,40,20,5.56,1543.76,27.33333333,100,48,0.48
436,assam,kharif,jute,80,40,40,5.66,1543.76,27.33333333,6445,48996,7.602172227
437,assam,kharif,maize,80,40,20,5.62,1543.76,27.33333333,400,248,0.62
438,assam,rabi,rapeseed,50,40,20,5,127.68,20.8,14704,7479,0.508637106
439,assam,rabi,wheat,60,30,30,6.12,127.68,20.8,6442,7614,1.181931077
440,assam,summer,rice,80,40,40,5.34,497.88,25.03333333,20849,27883,1.337378292
441,assam,whole year,arecanut,100,40,140,6.14,2169.32,23.73636364,5611,3395,0.605061486
442,assam,whole year,onion,120,60,65,6.16,2169.32,23.73636364,528,1454,2.753787879
443,assam,whole year,potato,180,60,90,4.84,2169.32,23.73636364,8059,84763,10.51780618
444,assam,whole year,sesamum,30,15,30,6.32,2169.32,23.73636364,1674,687,0.410394265
445,assam,whole year,sweetpotato,90,20,120,5.1,2169.32,23.73636364,806,2009,2.492555831
446,assam,whole year,tapioca,50,50,50,5.44,2169.32,23.73636364,237,853,3.599156118
447,assam,whole year,turmeric,25,60,100,5.14,2169.32,23.73636364,913,793,0.86856517
448,assam,rabi,rice,80,40,40,5.32,127.68,20.8,104645,108106,1.033073725
449,assam,kharif,rice,80,40,40,5.6,1543.76,27.33333333,10354,7833,0.75651922
450,assam,kharif,cotton,120,40,20,5.6,1543.76,27.33333333,694,336,0.484149856
451,assam,kharif,jute,80,40,40,5.32,1543.76,27.33333333,2093,28710,13.71715241
452,assam,kharif,maize,80,40,20,5.44,1543.76,27.33333333,10585,9222,0.871232877
453,assam,rabi,rapeseed,50,40,20,4.94,127.68,20.8,16975,8939,0.526597938
454,assam,rabi,wheat,60,30,30,6.12,127.68,20.8,1797,2706,1.505843072
455,assam,summer,rice,80,40,40,5.44,497.88,25.03333333,160,192,1.2
456,assam,whole year,arecanut,100,40,140,6.18,2169.32,23.73636364,1213,988,0.814509481
457,assam,whole year,onion,120,60,65,5.98,2169.32,23.73636364,192,398,2.072916667
458,assam,whole year,potato,180,60,90,4.96,2169.32,23.73636364,836,7463,8.927033493
459,assam,whole year,sesamum,30,15,30,6.32,2169.32,23.73636364,2313,1413,0.610894942
460,assam,whole year,sweetpotato,90,20,120,4.84,2169.32,23.73636364,236,786,3.330508475
461,assam,whole year,tapioca,50,50,50,5.62,2169.32,23.73636364,279,1480,5.304659498
462,assam,whole year,turmeric,25,60,100,5.12,2169.32,23.73636364,361,263,0.728531856
463,assam,rabi,rice,80,40,40,5.6,127.68,20.8,110191,110704,1.004655553
464,assam,kharif,rice,80,40,40,5.64,1543.76,27.33333333,7332,8936,1.218767049
465,assam,kharif,cotton,120,40,20,5.52,1543.76,27.33333333,36,15,0.416666667
466,assam,kharif,jute,80,40,40,5.58,1543.76,27.33333333,64,612,9.5625
467,assam,kharif,maize,80,40,20,5.36,1543.76,27.33333333,5,3,0.6
468,assam,rabi,rapeseed,50,40,20,5.1,127.68,20.8,652,361,0.553680982
469,assam,summer,rice,80,40,40,5.32,497.88,25.03333333,4552,2983,0.655316344
470,assam,whole year,arecanut,100,40,140,5.86,2169.32,23.73636364,2035,1330,0.653562654
471,assam,whole year,onion,120,60,65,5.84,2169.32,23.73636364,36,111,3.083333333
472,assam,whole year,potato,180,60,90,5.1,2169.32,23.73636364,2000,9308,4.654
473,assam,whole year,sesamum,30,15,30,6.5,2169.32,23.73636364,42,19,0.452380952
474,assam,whole year,sweetpotato,90,20,120,4.9,2169.32,23.73636364,66,251,3.803030303
475,assam,whole year,tapioca,50,50,50,5.52,2169.32,23.73636364,7,30,4.285714286
476,assam,whole year,turmeric,25,60,100,5.02,2169.32,23.73636364,120,55,0.458333333
477,assam,rabi,rice,80,40,40,5.5,127.68,20.8,61520,71060,1.155071521
478,assam,kharif,rice,80,40,40,5.5,1543.76,27.33333333,31005,16292,0.525463635
479,assam,kharif,jute,80,40,40,5.48,1543.76,27.33333333,5225,52072,9.965933014
480,assam,kharif,maize,80,40,20,5.46,1543.76,27.33333333,770,400,0.519480519
481,assam,rabi,rapeseed,50,40,20,4.96,127.68,20.8,18910,11361,0.600793231
482,assam,rabi,wheat,60,30,30,6.6,127.68,20.8,1545,2234,1.445954693
483,assam,summer,rice,80,40,40,5.34,497.88,25.03333333,3730,3120,0.836461126
484,assam,whole year,arecanut,100,40,140,5.86,2169.32,23.73636364,1345,2344,1.742750929
485,assam,whole year,onion,120,60,65,5.94,2169.32,23.73636364,290,812,2.8
486,assam,whole year,potato,180,60,90,5.02,2169.32,23.73636364,2455,24623,10.02973523
487,assam,whole year,sesamum,30,15,30,6.54,2169.32,23.73636364,595,351,0.589915966
488,assam,whole year,sweetpotato,90,20,120,4.88,2169.32,23.73636364,395,1478,3.741772152
489,assam,whole year,tapioca,50,50,50,5.58,2169.32,23.73636364,585,2799,4.784615385
490,assam,whole year,turmeric,25,60,100,4.82,2169.32,23.73636364,375,293,0.781333333
491,assam,rabi,rice,80,40,40,5.62,127.68,20.8,57430,44832,0.780637298
492,assam,kharif,rice,80,40,40,5.52,1543.76,27.33333333,18325,11793,0.643547067
493,assam,kharif,cotton,120,40,20,5.64,1543.76,27.33333333,45,19,0.422222222
494,assam,kharif,jute,80,40,40,5.42,1543.76,27.33333333,625,8455,13.528
495,assam,kharif,maize,80,40,20,5.56,1543.76,27.33333333,258,154,0.596899225
496,assam,rabi,rapeseed,50,40,20,5.04,127.68,20.8,19630,6914,0.352215996
497,assam,rabi,wheat,60,30,30,6.3,127.68,20.8,880,751,0.853409091
498,assam,summer,rice,80,40,40,5.4,497.88,25.03333333,3820,2121,0.555235602
499,assam,whole year,arecanut,100,40,140,6.02,2169.32,23.73636364,2235,1337,0.598210291
500,assam,whole year,onion,120,60,65,6.12,2169.32,23.73636364,188,504,2.680851064
501,assam,whole year,potato,180,60,90,4.98,2169.32,23.73636364,3791,21485,5.667370087
502,assam,whole year,sesamum,30,15,30,6.44,2169.32,23.73636364,344,132,0.38372093
503,assam,whole year,sweetpotato,90,20,120,5.02,2169.32,23.73636364,351,1088,3.0997151
504,assam,whole year,tapioca,50,50,50,5.5,2169.32,23.73636364,25,106,4.24
505,assam,whole year,turmeric,25,60,100,5,2169.32,23.73636364,485,315,0.649484536
506,assam,rabi,rice,80,40,40,5.62,127.68,20.8,85239,74456,0.873496873
507,assam,kharif,rice,80,40,40,5.68,1543.76,27.33333333,27010,14050,0.520177712
508,assam,kharif,cotton,120,40,20,5.4,1543.76,27.33333333,16,6,0.375
509,assam,kharif,jute,80,40,40,5.44,1543.76,27.33333333,6660,66045,9.916666667
510,assam,kharif,maize,80,40,20,5.62,1543.76,27.33333333,79,32,0.405063291
511,assam,rabi,rapeseed,50,40,20,4.92,127.68,20.8,12250,4312,0.352
512,assam,rabi,wheat,60,30,30,6.4,127.68,20.8,8000,12288,1.536
513,assam,summer,rice,80,40,40,5.42,497.88,25.03333333,32500,48230,1.484
514,assam,whole year,arecanut,100,40,140,6.12,2169.32,23.73636364,1403,821,0.585174626
515,assam,whole year,onion,120,60,65,5.84,2169.32,23.73636364,550,1540,2.8
516,assam,whole year,potato,180,60,90,4.86,2169.32,23.73636364,1100,7000,6.363636364
517,assam,whole year,sesamum,30,15,30,6.36,2169.32,23.73636364,920,460,0.5
518,assam,whole year,sweetpotato,90,20,120,5.08,2169.32,23.73636364,300,900,3
519,assam,whole year,tapioca,50,50,50,5.48,2169.32,23.73636364,10,50,5
520,assam,whole year,turmeric,25,60,100,5.08,2169.32,23.73636364,350,280,0.8
521,assam,rabi,rice,80,40,40,5.64,127.68,20.8,38500,30515,0.792597403
522,assam,kharif,rice,80,40,40,5.32,1543.76,27.33333333,57555,54868,0.953314221
523,assam,kharif,cotton,120,40,20,5.52,1543.76,27.33333333,78,31,0.397435897
524,assam,kharif,jute,80,40,40,5.58,1543.76,27.33333333,15530,206793,13.31571153
525,assam,kharif,maize,80,40,20,5.36,1543.76,27.33333333,481,321,0.667359667
526,assam,rabi,rapeseed,50,40,20,4.96,127.68,20.8,22838,14837,0.649662843
527,assam,rabi,wheat,60,30,30,6.9,127.68,20.8,5764,5661,0.982130465
528,assam,summer,rice,80,40,40,5.52,497.88,25.03333333,28013,43668,1.558847678
529,assam,whole year,arecanut,100,40,140,6,2169.32,23.73636364,5979,4768,0.797457769
530,assam,whole year,onion,120,60,65,6.12,2169.32,23.73636364,1032,2168,2.100775194
531,assam,whole year,potato,180,60,90,4.9,2169.32,23.73636364,5943,70299,11.82887431
532,assam,whole year,sesamum,30,15,30,6.6,2169.32,23.73636364,906,394,0.434878587
533,assam,whole year,sweetpotato,90,20,120,5.18,2169.32,23.73636364,470,1500,3.191489362
534,assam,whole year,tapioca,50,50,50,5.64,2169.32,23.73636364,18,62,3.444444444
535,assam,whole year,turmeric,25,60,100,5.1,2169.32,23.73636364,1251,803,0.641886491
536,assam,rabi,rice,80,40,40,5.54,127.68,20.8,142724,136887,0.959102884
537,assam,kharif,rice,80,40,40,5.68,1543.76,27.33333333,41500,24528,0.591036145
538,assam,kharif,cotton,120,40,20,5.64,1543.76,27.33333333,18,8,0.444444444
539,assam,kharif,jute,80,40,40,5.6,1543.76,27.33333333,1890,21273,11.25555556
540,assam,kharif,maize,80,40,20,5.62,1543.76,27.33333333,350,263,0.751428571
541,assam,rabi,rapeseed,50,40,20,4.86,127.68,20.8,11500,7970,0.693043478
542,assam,rabi,wheat,60,30,30,6.3,127.68,20.8,4000,6392,1.598
543,assam,summer,rice,80,40,40,5.46,497.88,25.03333333,1280,1009,0.78828125
544,assam,whole year,arecanut,100,40,140,6.18,2169.32,23.73636364,3980,3795,0.953517588
545,assam,whole year,onion,120,60,65,6.12,2169.32,23.73636364,300,300,1
546,assam,whole year,potato,180,60,90,5.12,2169.32,23.73636364,3800,36237,9.536052632
547,assam,whole year,sesamum,30,15,30,6.52,2169.32,23.73636364,700,365,0.521428571
548,assam,whole year,sweetpotato,90,20,120,4.92,2169.32,23.73636364,200,1126,5.63
549,assam,whole year,tapioca,50,50,50,5.4,2169.32,23.73636364,315,2221,7.050793651
550,assam,whole year,turmeric,25,60,100,4.84,2169.32,23.73636364,600,560,0.933333333
551,assam,rabi,rice,80,40,40,5.66,127.68,20.8,105000,88738,0.84512381
552,assam,kharif,rice,80,40,40,5.64,1543.76,27.33333333,2512,2408,0.958598726
553,assam,kharif,cotton,120,40,20,5.32,1543.76,27.33333333,9,4,0.444444444
554,assam,kharif,jute,80,40,40,5.32,1543.76,27.33333333,61,582,9.540983607
555,assam,kharif,maize,80,40,20,5.34,1543.76,27.33333333,55,37,0.672727273
556,assam,rabi,rapeseed,50,40,20,4.84,127.68,20.8,2107,1188,0.563834836
557,assam,rabi,wheat,60,30,30,6.9,127.68,20.8,251,326,1.298804781
558,assam,summer,rice,80,40,40,5.68,497.88,25.03333333,10,12,1.2
559,assam,whole year,arecanut,100,40,140,5.94,2169.32,23.73636364,5930,6372,1.074536256
560,assam,whole year,onion,120,60,65,6.04,2169.32,23.73636364,83,201,2.421686747
561,assam,whole year,potato,180,60,90,4.82,2169.32,23.73636364,1279,9683,7.570758405
